3570,3
3571,2
3573,2
3575,1
3577,1
3578,1
3579,2
3582,7
3583,1
3584,5
3586,4
3587,1
3589,1
3590,2
3592,5
3594,2
3596,2
3598,5
3600,2
3602,2
3612,7
3616,2
3628,2
3644,1
3679,3386
3685,2
3687,2
3689,2
3691,3
3693,6
3695,4
3697,4
3699,2
3700,1
3703,4
3705,2
3709,4
3711,2
3714,2
3717,3
3719,5
3721,5
3722,1
3725,4
3727,4
3729,7
3735,2
3736,1
3737,2
3738,1
3741,6
3742,2
3745,2
3746,1
3748,2
3751,2
3752,1
3755,2
3756,1958
3758,3
3762,2
3764,5
3766,3
3768,3
3770,4
3772,2
3774,4
3775,2
3779,2
3782,4
3784,6
3786,2
3788,2
3790,3
3792,7
3793,1
3795,1
3798,2
3800,2
3802,7
3804,2
3806,2
3808,3
3810,2
3812,2
3814,2
3815,1
3817,1
3818,1
3819,1
3822,2
3823,1
3825,1
3826,2
3827,1
3828,3
3830,3
3832,3
3842,4
3850,1
3852,1
3856,4
3858,3
3860,3
3862,3
3863,1
3865,427
3881,549
3883,4
3885,1
3886,2
3895,2
3928,1070
3930,2
3932,3
3936,2
3940,3
3942,4
3944,5
3945,1
3950,3
3951,4
3953,2
3956,4
3958,7
3960,6
3962,3
3964,5
3968,2
3970,3
3972,5
3974,4
3976,5
3978,3
3980,5
3982,3
3984,2
3986,4
3987,2
3990,2
3992,3
3994,6
3995,1
3998,3
4000,6
4002,4
4004,1
4006,2
4008,5
4010,3
4012,3
4014,2
4016,5
4018,5
4019,3
4025,2
4027,2
4029,2
4034,3
4035,3
4037,1
4040,4
4042,6
4044,3
4046,4
4048,4
4050,7
4051,4
4056,5
4058,5
4060,3
4062,7
4064,4
4066,4
4068,4
4069,2
4072,2
4076,5
4077,2
4079,2
4082,2
4084,2
4085,2
4087,1
4092,2
4094,3
4096,3
4098,4
4103,3
4105,1
4108,2
4112,2
4114,2
4116,3
4118,3
4120,4
4122,2
4124,3
4126,2
4128,5
4130,3
4132,3
4133,6
4136,3
4138,3
4139,3
4141,2
4144,5
4145,1
4148,4
4150,6
4152,5
4154,5
4156,2
4158,3
4160,4
4162,3
4164,2
4166,2
4167,1
4170,5
4172,6
4174,2
4176,2
4177,2
4180,4
4182,4
4183,1
4185,4
4187,1
4190,3
4192,2
4194,2
4196,4
4199,2
4202,7
4204,4
4206,2
4208,2
4210,6
4212,3
4214,4
4215,2
4217,1
4220,4
4222,3
4224,2
4226,3
4228,3
4230,4
4232,2
4236,4
4238,4
4239,2
4242,4
4243,1
4246,2
4248,2
4250,3
4252,4
4254,2
4255,1
4257,1
4259,1
4262,5
4264,2
4265,3
4267,1
4270,2
4272,4
4273,1
4276,2
4278,3
4280,3
4282,5
4284,4
4286,3
4288,3
4289,2
4294,3
4296,2
4298,2
4299,1
4302,3
4304,2
4306,3
4309,1
4311,1
4313,1
4316,2
4317,1
4319,1
4322,3
4324,2
4326,3
4328,7
4330,3
4332,3
4334,3
4335,1
4337,1
4339,2
4346,4
4348,4
4349,1
4352,4
4353,2
4355,1
4358,2
4359,1
4362,3
4364,3
4366,3
4368,4
4369,1
4371,1
4374,3
4376,3
4378,3
4380,2
4382,3
4383,2
4385,1
4388,2
4390,2
4392,3
4394,4
4396,2
4398,2
4400,2
4402,2
4403,1
4406,3
4408,2
4409,2
4411,1
4413,1
4416,2
4418,2
4419,1
4421,1
4423,1
4426,2
4427,2
4430,4
4431,1
4434,3
4436,4
4437,1
4439,2
4442,4
4444,3
4446,2
4448,3
4450,5
4452,2
4454,3
4456,2
4458,2
4460,1
4462,4
4464,3
4466,2
4467,1
4470,2
4474,2
4476,3
4478,3
4480,7
4482,4
4483,1
4485,2
4487,1
4489,1
4492,3
4494,3
4495,1
4498,2
4499,2
4502,4
4503,1
4505,1
4508,3
4510,3
4512,6
4513,1
4516,7
4518,3
4520,5
4521,1
4524,3
4525,1
4528,3
4530,3
4533,1
4536,2
4537,1
4540,3
4542,3
4544,2
4545,1
4548,2
4549,8
4552,2
4554,3
4555,1
4558,4
4559,1
4561,2
4563,1
4566,7
4567,612
4568,501
4569,1447
4570,770
4572,7
4574,2
4576,3
4578,5
4580,3
4581,5
4583,1
4585,1
4588,1
4589,2
4592,1
4618,7
4620,3
4622,2
4624,3
4625,1
4627,1
4629,2
4632,2
4634,4
4636,2
4638,3
4641,2
4643,3
4645,2
4647,1
4649,3
4651,7
4652,1
4653,3
4654,3
4655,1
4656,4
4657,2
4658,2
4659,4
4660,2
4661,3
4662,2
4663,2
4664,3
4665,1
4666,2
4667,1
4668,3
4669,1
4670,6
4671,3
4672,3
4673,1
4674,1
4675,2
4676,2
4677,2
4679,3
4680,3
4681,2
4682,2
4683,2
4684,3
4685,3
4686,3
4687,2
4688,2
4700,2
4701,2
4702,4
4703,1
4704,1
4705,2
4706,4
4707,2
4708,2
4709,5
4711,1
4712,1
4713,2
4714,6
4715,3
4716,2
4717,1
4718,7
4719,3
4721,7
4726,4
4730,2
4731,7
4732,2
4733,1
4734,2
4736,2
4737,14
4738,3
4739,3
4740,2
4742,2
4743,2
4744,2
4745,1
4746,4
4747,6
4748,4
4749,8
4750,3
4751,3
4752,2
4754,2
4755,2
4757,4
4758,6
4759,4
4760,3
4761,2
4763,1
4764,6
4765,2
4766,1
4767,2
4768,1
4769,1
4770,3
4771,1
4772,3
4773,3
4774,2
4775,2
4776,3
4777,1
4778,3
4779,3
4780,2
4781,2
4782,2
4783,2
4784,1
4785,1
4786,3
4787,3
4788,2
4789,3
4790,2
4791,1
4792,4
4793,1
4794,5
4795,5
4796,2
4798,3
4799,6
4800,1
4801,2
4802,2
4803,3
4804,1
4805,1
4806,2
4807,2
4808,1
4809,5
4810,3
4811,2
4812,2
4813,1
4814,1
4815,4
4816,2
4817,2
4818,6
4819,2
4820,3
4821,2
4822,3
4823,3
4824,1
4825,2
4826,1
4827,1
4828,1
4829,2
4830,9
4831,6
4832,4
4833,1
4834,2
4835,2069
4836,15
4849,457
4850,2935
4876,1047
4877,1295
4887,7
4890,2972
4891,2
4892,3
4893,3
4894,3
4895,5
4897,1
4898,2
4899,2
4900,1
4901,5
4902,1
4903,1
4905,2
4906,1
4907,3
4908,3
4909,2
4910,1
4911,2
4912,1
4913,3
4914,2
4915,2
4916,2
4917,1
4918,2
4919,3
4920,3
4923,5
4924,5
4925,3
4926,1
4928,3
4929,1
4930,1
4931,1
4933,2
4934,1
4935,2
4936,1
4941,86
4942,139
4943,3400
4944,4
4945,2
4946,2
4947,11
4948,4
4949,1
4950,5
4951,4
4952,6
4953,6
4954,1
4955,7
4957,4
4958,7
4959,1
4960,4
4961,2
4962,1
4963,5
4964,4
4965,8
4966,4
4967,3
4968,1
4969,4
4970,1
4971,10
4972,3
4973,2
4974,7
4975,3
4976,7
4977,7
4978,3
4979,5
4980,5
4981,1
4982,3
4983,3
4984,4
4985,3
4986,4
4987,2
4988,10
4989,9
4990,7
4991,5
4992,4
4993,6
4994,6
4995,6
4996,9
4997,5
4998,5
5000,2
5001,2
5002,1
5003,5
5004,2
5005,6
5006,129
5009,11
5010,3
5011,6
5013,2
5014,3
5016,829
5017,501
5018,6
5019,4
5021,4
5022,2
5023,4
5024,4
5025,2
5026,2
5027,4
5028,2
5030,4
5031,1
5033,8
5034,5
5035,4
5036,2
5037,2
5038,9
5040,1
5041,4
5042,4
5043,9
5044,4
5045,7
5046,2
5047,4
5048,340
5049,3
5050,4
5051,8
5052,3
5053,3
5054,4
5055,3
5056,1
5057,286
5065,12
5066,12
5067,2
5068,5
5069,2
5070,2
5072,2
5074,1
5075,1
5076,2
5077,6
5078,3
5079,2
5080,1
5081,4
5082,1
5083,4
5086,1
5087,3
5088,2
5089,2
5090,4
5091,2
5092,3
5094,2
5095,2
5097,3
5098,1
5099,3
5100,2
5101,3
5102,3
5103,2
5104,1
5106,3
5107,3299
5108,3
5109,2
5110,4
5111,4
5112,1
5113,4
5114,1
5115,1
5117,1921
5118,3181
5119,2
5120,1
5121,1
5122,2
5123,3
5124,3
5125,1
5126,1
5127,5
5128,1
5129,1
5130,1
5131,2
5132,3
5133,5
5134,1
5135,3
5136,3
5137,1
5138,2
5139,2
5140,2
5141,1
5142,1
5143,1
5144,2
5145,2
5146,1
5147,1
5148,2
5149,1
5150,574
5151,2
5152,8
5154,2
5155,5
5156,5
5157,4
5158,4
5159,2
5160,5
5161,9
5162,4
5163,5
5164,2
5165,2
5166,3
5167,3
5168,3
5169,2
5170,3
5171,5
5172,5
5173,2
5174,5
5175,2
5176,4
5177,2
5178,1
5179,3
5180,1
5181,3
5182,5
5183,5
5184,3
5185,4
5186,5
5187,8
5188,2
5189,6
5190,3
5191,2
5192,3
5193,3
5194,1
5195,2
5196,1
5197,3
5198,1
5199,4
5200,2
5201,4
5202,4
5203,2
5204,3
5205,1
5207,3
5208,2
5209,6
5210,3
5211,3
5212,1
5213,1
5214,3
5223,2
5224,1
5225,2
5226,3
5228,2
5229,4
5230,3
5231,2
5232,1
5233,1
5234,4
5235,2
5236,1
5237,1
5238,3
5239,3
5240,4
5241,3
5242,1
5243,3
5244,6
5245,2
5247,6
5248,5
5249,3
5250,2
5252,5
5253,1
5254,3
5255,1
5256,3
5257,3
5258,3
5259,3
5260,3
5261,6
5262,2
5263,3
5264,1
5265,2
5266,3
5267,5
5268,6
5269,5
5270,2
5271,7
5272,5
5273,3
5274,2
5275,3
5276,1
5277,2
5278,1456
5279,1204
5280,248
5281,1212
5282,563
5283,1666
5284,1611
5285,158
5286,2
5287,3
5288,2
5289,1
5290,319
5291,5
5292,1162
5294,893
5295,506
5296,73
5297,1830
5298,10
5299,2
5301,1
5302,2
5303,4362
5304,4
5306,2
5307,1
5315,555
5316,66
5318,1
5319,1
5320,2
5321,1
5325,259
5326,1
5328,64
5329,3
5330,52
5331,411
5334,59
5336,1
5337,19
5338,223
5339,1
5340,1
5342,85
5343,106
5344,121
5345,1853
5346,104
5348,1
5349,4
5350,577
5351,719
5352,101
5355,283
5356,2
5358,2
5360,1
5361,2
5362,1
5363,3
5364,1
5365,4
5367,1
5368,4
5369,5
5370,1
5371,2
5372,406
5373,110
5374,838
5375,94
5376,92
5377,1215
5378,1
5379,196
5380,109
5381,100
5382,288
5383,37
5384,76
5385,99
5386,122
5387,137
5388,281
5389,156
5390,407
5391,124
5392,140
5393,180
5394,1891
5395,113
5396,847
5398,82
5399,122
5400,94
5401,204
5402,107
5403,140
5405,1382
5409,102
5410,474
5411,181
5412,101
5413,160
5414,103
5415,170
5416,101
5417,85
5418,181
5419,164
5420,90
5421,136
5422,739
5423,418
5424,107
5425,127
5426,126
5427,118
5429,102
5430,108
5435,2298
5436,699
5437,397
5438,100
5439,1601
5440,156
5441,273
5442,1276
5443,103
5444,311
5445,68
5446,68
5447,250
5448,101
5449,104
5450,235
5451,743
5452,151
5453,1512
5454,1747
5455,86
5456,351
5457,2438
5458,159
5459,169
5460,73
5461,4
5462,91
5463,80
5464,594
5465,48
5466,224
5467,73
5468,1087
5469,82
5470,300
5471,99
5472,129
5473,711
5476,108
5477,96
5478,250
5479,86
5480,104
5481,987
5482,750
5483,185
5484,103
5485,1430
5486,588
5487,700
5489,666
5490,107
5491,1810
5492,82
5493,105
5494,92
5495,89
5496,186
5497,811
5498,571
5499,1388
5500,441
5501,1207
5502,407
5503,1259
5504,472
5505,262
5506,228
